Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,rn
34,NO,Travel_Rarely,285,"RESEARCH & DEVELOPMENT",29,3,Medical,1,1377,2,Male,86,3,2,"LABORATORY TECHNICIAN",3,Married,5429,17491,4,Y,No,13,3,1,80,2,10,1,3,8,7,7,7,1
34,YES,Travel_Frequently,658,"RESEARCH & DEVELOPMENT",7,3,"Life Sciences",1,147,1,Male,66,1,2,"LABORATORY TECHNICIAN",3,Single,6074,22887,1,Y,Yes,24,4,4,80,0,9,3,3,9,7,0,6,1
34,NO,Travel_Rarely,1354,"RESEARCH & DEVELOPMENT",5,3,Medical,1,153,3,Female,45,2,3,MANAGER,1,Single,11631,5615,2,Y,No,12,3,4,80,0,14,6,3,11,10,5,8,1
34,NO,Travel_Frequently,1003,"RESEARCH & DEVELOPMENT",2,2,"Life Sciences",1,1140,4,Male,95,3,2,"MANUFACTURING DIRECTOR",3,Single,4033,15834,2,Y,No,11,3,4,80,0,5,3,2,3,2,0,2,1
34,NO,Travel_Rarely,1153,"RESEARCH & DEVELOPMENT",1,2,Medical,1,110,1,Male,94,3,2,"MANUFACTURING DIRECTOR",2,Married,4325,17736,1,Y,No,15,3,3,80,0,5,2,3,5,2,1,3,1
34,NO,Travel_Frequently,426,"RESEARCH & DEVELOPMENT",10,4,"Life Sciences",1,1615,3,Male,42,4,2,"MANUFACTURING DIRECTOR",4,Divorced,4724,17000,1,Y,No,13,3,1,80,1,9,3,3,9,7,7,2,1
34,NO,Travel_Rarely,167,"RESEARCH & DEVELOPMENT",8,5,"Life Sciences",1,775,2,Female,32,3,2,"MANUFACTURING DIRECTOR",1,Divorced,5121,4187,3,Y,No,14,3,3,80,1,7,3,3,0,0,0,0,1
34,NO,Travel_Rarely,470,"RESEARCH & DEVELOPMENT",2,4,"Life Sciences",1,339,4,Male,84,2,2,"MANUFACTURING DIRECTOR",1,Married,5957,23687,6,Y,No,13,3,2,80,1,13,3,3,11,9,5,9,1
34,NO,Travel_Frequently,1069,"RESEARCH & DEVELOPMENT",2,1,"Life Sciences",1,256,4,Male,45,2,2,"MANUFACTURING DIRECTOR",3,Married,9547,14074,1,Y,No,17,3,3,80,0,10,2,2,10,9,1,9,1
34,NO,Travel_Rarely,419,"RESEARCH & DEVELOPMENT",7,4,"Life Sciences",1,28,1,Female,53,3,3,"RESEARCH DIRECTOR",2,Single,11994,21293,0,Y,No,11,3,3,80,0,13,4,3,12,6,2,11,1
34,NO,Travel_Frequently,829,"RESEARCH & DEVELOPMENT",15,3,Medical,1,1485,2,Male,71,3,4,"RESEARCH DIRECTOR",1,Divorced,17007,11929,7,Y,No,14,3,4,80,2,16,3,2,14,8,6,9,1
34,NO,Non-Travel,999,"RESEARCH & DEVELOPMENT",26,1,"Technical Degree",1,1374,1,Female,92,2,1,"RESEARCH SCIENTIST",3,Divorced,2029,15891,1,Y,No,20,4,3,80,3,5,2,3,5,4,0,0,1
34,YES,Non-Travel,967,"RESEARCH & DEVELOPMENT",16,4,"Technical Degree",1,1905,4,Male,85,1,1,"RESEARCH SCIENTIST",1,Married,2307,14460,1,Y,Yes,23,4,2,80,1,5,2,3,5,2,3,0,1
34,NO,Travel_Rarely,629,"RESEARCH & DEVELOPMENT",27,2,Medical,1,247,4,Female,95,3,1,"RESEARCH SCIENTIST",2,Single,2311,5711,2,Y,No,15,3,4,80,0,9,3,3,3,2,1,2,1
34,NO,Travel_Frequently,702,"RESEARCH & DEVELOPMENT",16,4,"Life Sciences",1,838,3,Female,100,2,1,"RESEARCH SCIENTIST",4,Single,2553,8306,1,Y,No,16,3,3,80,0,6,3,3,5,2,1,3,1
34,NO,Travel_Rarely,1320,"RESEARCH & DEVELOPMENT",20,3,"Technical Degree",1,1265,3,Female,89,4,1,"RESEARCH SCIENTIST",3,Married,2585,21643,0,Y,No,17,3,4,80,0,2,5,2,1,0,0,0,1
34,NO,Travel_Rarely,1397,"RESEARCH & DEVELOPMENT",1,5,"Life Sciences",1,683,2,Male,42,3,1,"RESEARCH SCIENTIST",4,Married,2691,7660,1,Y,No,12,3,4,80,1,10,4,2,10,9,8,8,1
34,NO,Travel_Rarely,1303,"RESEARCH & DEVELOPMENT",2,4,"Life Sciences",1,579,4,Male,62,2,1,"RESEARCH SCIENTIST",3,Divorced,2768,8416,3,Y,No,12,3,3,80,1,14,3,3,7,3,5,7,1
34,NO,Travel_Rarely,678,"RESEARCH & DEVELOPMENT",19,3,"Life Sciences",1,1701,2,Female,35,2,1,"RESEARCH SCIENTIST",4,Married,2929,20338,1,Y,No,12,3,2,80,0,10,3,3,10,9,8,7,1
34,NO,Travel_Rarely,181,"RESEARCH & DEVELOPMENT",2,4,Medical,1,1755,4,Male,97,4,1,"RESEARCH SCIENTIST",4,Married,2932,5586,0,Y,Yes,14,3,1,80,3,6,3,3,5,0,1,2,1
34,YES,Travel_Rarely,699,"RESEARCH & DEVELOPMENT",6,1,Medical,1,31,2,Male,83,3,1,"RESEARCH SCIENTIST",1,Single,2960,17102,2,Y,No,11,3,3,80,0,8,2,3,4,2,1,3,1
34,NO,Travel_Rarely,479,"RESEARCH & DEVELOPMENT",7,4,Medical,1,1577,1,Male,35,3,1,"RESEARCH SCIENTIST",4,Single,2972,22061,1,Y,No,13,3,3,80,0,1,4,1,1,0,0,0,1
34,NO,Non-Travel,697,"RESEARCH & DEVELOPMENT",3,4,"Life Sciences",1,1115,3,Male,40,2,1,"RESEARCH SCIENTIST",4,Married,2979,22478,3,Y,No,17,3,4,80,3,6,2,3,0,0,0,0,1
34,NO,Travel_Frequently,560,"RESEARCH & DEVELOPMENT",1,4,Other,1,1431,4,Male,91,3,1,"RESEARCH SCIENTIST",1,Divorced,2996,20284,5,Y,No,14,3,3,80,2,10,2,3,4,3,1,3,1
34,NO,Travel_Rarely,182,"RESEARCH & DEVELOPMENT",1,4,"Life Sciences",1,797,2,Female,72,4,1,"RESEARCH SCIENTIST",4,Single,3280,13551,2,Y,No,16,3,3,80,0,10,2,3,4,2,1,3,1
34,NO,Travel_Rarely,254,"RESEARCH & DEVELOPMENT",1,2,"Life Sciences",1,649,2,Male,83,2,1,"RESEARCH SCIENTIST",4,Married,3622,22794,1,Y,Yes,13,3,4,80,1,6,3,3,6,5,1,3,1
34,NO,Travel_Frequently,878,"RESEARCH & DEVELOPMENT",10,4,Medical,1,277,4,Male,43,3,1,"RESEARCH SCIENTIST",3,Divorced,3815,5972,1,Y,Yes,17,3,4,80,1,5,4,4,5,3,2,0,1
34,NO,Travel_Rarely,121,"RESEARCH & DEVELOPMENT",2,4,Medical,1,804,3,Female,86,2,1,"RESEARCH SCIENTIST",1,Single,4381,7530,1,Y,No,11,3,3,80,0,6,3,3,6,5,1,3,1
34,NO,Travel_Rarely,1031,"RESEARCH & DEVELOPMENT",6,4,"Life Sciences",1,151,3,Female,45,2,2,"RESEARCH SCIENTIST",2,Divorced,4505,15000,6,Y,No,15,3,3,80,1,12,3,3,1,0,0,0,1
34,NO,Travel_Rarely,665,"RESEARCH & DEVELOPMENT",6,4,Other,1,138,1,Female,41,3,2,"RESEARCH SCIENTIST",3,Single,4809,12482,1,Y,No,14,3,3,80,0,16,3,3,16,13,2,10,1
34,NO,Travel_Rarely,1130,"RESEARCH & DEVELOPMENT",3,3,"Life Sciences",1,1658,4,Female,66,3,2,"RESEARCH SCIENTIST",2,Divorced,5433,19332,1,Y,No,12,3,3,80,1,11,2,3,11,8,7,9,1
34,NO,Travel_Rarely,1351,"RESEARCH & DEVELOPMENT",1,4,"Life Sciences",1,1580,2,Male,45,3,2,"RESEARCH SCIENTIST",4,Married,5484,13008,9,Y,No,17,3,2,80,1,9,3,2,2,2,2,1,1
34,NO,Travel_Frequently,735,"RESEARCH & DEVELOPMENT",22,4,Other,1,1932,3,Male,86,2,2,"RESEARCH SCIENTIST",4,Married,5747,26496,1,Y,Yes,15,3,2,80,0,16,3,3,15,10,6,11,1
34,NO,Non-Travel,1375,SALES,10,3,"Life Sciences",1,1774,4,Male,87,3,2,"SALES EXECUTIVE",3,Divorced,4001,12313,1,Y,Yes,14,3,3,80,1,15,3,3,15,14,0,7,1
34,NO,Travel_Rarely,131,SALES,2,3,Marketing,1,1281,3,Female,86,3,2,"SALES EXECUTIVE",1,Single,4538,6039,0,Y,Yes,12,3,4,80,0,4,3,3,3,2,0,2,1
34,NO,Non-Travel,1065,SALES,23,4,Marketing,1,60,2,Male,72,3,2,"SALES EXECUTIVE",3,Single,4568,10034,0,Y,No,20,4,3,80,0,10,2,3,9,5,8,7,1
34,YES,Travel_Rarely,790,SALES,24,4,Medical,1,1489,1,Female,40,2,2,"SALES EXECUTIVE",2,Single,4599,7815,0,Y,Yes,23,4,3,80,0,16,2,4,15,9,10,10,1
34,NO,Travel_Rarely,1326,SALES,3,3,Other,1,1478,4,Male,81,1,2,"SALES EXECUTIVE",1,Single,4759,15891,3,Y,No,18,3,4,80,0,15,2,3,13,9,3,12,1
34,YES,Non-Travel,1362,SALES,19,3,Marketing,1,502,1,Male,67,4,2,"SALES EXECUTIVE",4,Single,5304,4652,8,Y,Yes,13,3,2,80,0,9,3,2,5,2,0,4,1
34,NO,Travel_Rarely,258,SALES,21,4,"Life Sciences",1,621,4,Male,74,4,2,"SALES EXECUTIVE",4,Single,5337,19921,1,Y,No,12,3,4,80,0,10,3,3,10,7,5,7,1
34,NO,Travel_Rarely,1400,SALES,9,1,"Life Sciences",1,1163,2,Female,70,3,2,"SALES EXECUTIVE",3,Married,5714,5829,1,Y,No,20,4,1,80,0,6,3,2,6,5,1,3,1
34,NO,Travel_Rarely,511,SALES,3,2,"Life Sciences",1,1779,4,Female,32,1,2,"SALES EXECUTIVE",4,Single,6029,25353,5,Y,No,12,3,1,80,0,6,3,3,2,2,2,2,1
34,NO,Travel_Rarely,507,SALES,15,2,Medical,1,1356,3,Female,66,3,2,"SALES EXECUTIVE",1,Single,6125,23553,1,Y,No,12,3,4,80,0,10,6,4,10,8,9,6,1
34,NO,Travel_Rarely,304,SALES,2,3,Other,1,786,4,Male,60,3,2,"SALES EXECUTIVE",4,Single,6274,18686,1,Y,No,22,4,3,80,0,6,5,3,6,5,1,4,1
34,NO,Travel_Rarely,1111,SALES,8,2,"Life Sciences",1,808,3,Female,93,3,2,"SALES EXECUTIVE",1,Married,6500,13305,5,Y,No,17,3,2,80,1,6,1,3,3,2,1,2,1
34,NO,Non-Travel,1381,SALES,4,4,Marketing,1,523,3,Female,72,3,2,"SALES EXECUTIVE",3,Married,6538,12740,9,Y,No,15,3,1,80,1,6,3,3,3,2,1,2,1
34,NO,Travel_Rarely,704,SALES,28,3,Marketing,1,2035,4,Female,95,2,2,"SALES EXECUTIVE",3,Married,6712,8978,1,Y,No,21,4,4,80,2,8,2,3,8,7,1,7,1
34,NO,Travel_Rarely,810,SALES,8,2,"Technical Degree",1,1823,2,Male,92,4,2,"SALES EXECUTIVE",3,Married,6799,22128,1,Y,No,21,4,3,80,2,10,5,3,10,8,4,8,1
34,NO,Travel_Rarely,971,SALES,1,3,"Technical Degree",1,1535,4,Male,64,2,3,"SALES EXECUTIVE",3,Married,7083,12288,1,Y,Yes,14,3,4,80,0,10,3,3,10,9,8,6,1
34,NO,Travel_Rarely,735,SALES,3,1,Medical,1,1915,4,Female,75,2,2,"SALES EXECUTIVE",4,Married,8103,16495,3,Y,Yes,12,3,3,80,0,9,3,2,4,2,0,1,1
34,NO,Travel_Rarely,1239,SALES,13,4,Medical,1,1951,4,Male,39,3,3,"SALES EXECUTIVE",3,Divorced,8628,22914,1,Y,No,18,3,3,80,1,9,2,2,8,7,1,1,1
34,NO,Travel_Rarely,1480,SALES,4,3,"Life Sciences",1,1882,3,Male,64,3,3,"SALES EXECUTIVE",4,Married,9713,24444,2,Y,Yes,13,3,4,80,3,9,3,3,5,3,1,0,1
34,NO,Travel_Rarely,216,SALES,1,4,Marketing,1,1047,2,Male,75,4,2,"SALES EXECUTIVE",4,Divorced,9725,12278,0,Y,No,11,3,4,80,1,16,2,2,15,1,0,9,1
34,NO,Travel_Rarely,937,SALES,1,3,Marketing,1,1950,1,Male,32,3,3,"SALES EXECUTIVE",4,Single,9888,6770,1,Y,No,21,4,1,80,0,14,3,2,14,8,2,1,1
34,NO,Travel_Rarely,1333,SALES,10,4,"Life Sciences",1,1055,3,Female,87,3,1,"SALES REPRESENTATIVE",3,Married,2220,18410,1,Y,Yes,19,3,4,80,1,1,2,3,1,1,0,0,1
34,NO,Travel_Frequently,303,SALES,2,4,Marketing,1,216,3,Female,75,3,1,"SALES REPRESENTATIVE",3,Married,2231,11314,6,Y,No,18,3,4,80,1,6,3,3,4,3,1,2,1
34,NO,Travel_Rarely,1440,SALES,7,2,"Technical Degree",1,1541,2,Male,55,3,1,"SALES REPRESENTATIVE",3,Married,2308,4944,0,Y,Yes,25,4,2,80,1,12,4,3,11,10,5,7,1
34,YES,Travel_Frequently,296,SALES,6,2,Marketing,1,555,4,Female,33,1,1,"SALES REPRESENTATIVE",3,Divorced,2351,12253,0,Y,No,16,3,4,80,1,3,3,2,2,2,1,0,1
34,NO,Travel_Rarely,204,SALES,14,3,"Technical Degree",1,666,3,Female,31,3,1,"SALES REPRESENTATIVE",3,Divorced,2579,2912,1,Y,Yes,18,3,4,80,2,8,3,3,8,2,0,6,1
35,NO,Travel_Rarely,528,"HUMAN RESOURCES",8,4,"Technical Degree",1,1164,3,Male,100,3,1,"HUMAN RESOURCES",3,Single,4323,7108,1,Y,No,17,3,2,80,0,6,2,1,5,4,1,4,1
35,NO,Travel_Rarely,1146,"HUMAN RESOURCES",26,4,"Life Sciences",1,2040,3,Female,31,3,3,"HUMAN RESOURCES",4,Single,8837,16642,1,Y,Yes,16,3,3,80,0,9,2,3,9,0,1,7,1
35,NO,Travel_Rarely,1137,"RESEARCH & DEVELOPMENT",21,1,"Life Sciences",1,942,4,Female,51,3,2,"HEALTHCARE REPRESENTATIVE",4,Married,4014,19170,1,Y,Yes,25,4,4,80,1,10,2,1,10,6,0,7,1
35,NO,Non-Travel,208,"RESEARCH & DEVELOPMENT",8,4,"Life Sciences",1,1630,3,Female,52,3,2,"HEALTHCARE REPRESENTATIVE",3,Married,4148,12250,1,Y,No,12,3,4,80,1,15,5,3,14,11,2,9,1
35,NO,Non-Travel,1225,"RESEARCH & DEVELOPMENT",2,4,"Life Sciences",1,771,4,Female,61,3,2,"HEALTHCARE REPRESENTATIVE",1,Divorced,5093,4761,2,Y,No,11,3,1,80,1,16,2,4,1,0,0,0,1
35,NO,Travel_Frequently,1199,"RESEARCH & DEVELOPMENT",18,4,"Life Sciences",1,2049,3,Male,80,3,2,"HEALTHCARE REPRESENTATIVE",3,Married,5689,24594,1,Y,Yes,14,3,4,80,2,10,2,4,10,2,0,2,1
35,NO,Travel_Rarely,670,"RESEARCH & DEVELOPMENT",10,4,Medical,1,1587,1,Female,51,3,2,"HEALTHCARE REPRESENTATIVE",3,Single,6142,4223,3,Y,Yes,16,3,3,80,0,10,4,3,5,2,0,4,1
35,NO,Travel_Rarely,755,"RESEARCH & DEVELOPMENT",9,4,"Life Sciences",1,496,3,Male,97,2,2,"HEALTHCARE REPRESENTATIVE",2,Single,6540,19394,9,Y,No,19,3,3,80,0,10,5,3,1,1,0,0,1
35,NO,Travel_Rarely,1276,"RESEARCH & DEVELOPMENT",16,3,"Life Sciences",1,586,4,Male,72,3,3,"HEALTHCARE REPRESENTATIVE",3,Married,7632,14295,4,Y,Yes,12,3,3,80,0,10,2,3,8,7,0,0,1
35,NO,Travel_Rarely,1029,"RESEARCH & DEVELOPMENT",16,3,"Life Sciences",1,1529,4,Female,91,2,3,"HEALTHCARE REPRESENTATIVE",2,Single,8606,21195,1,Y,No,19,3,4,80,0,11,3,1,11,8,3,3,1
35,NO,Non-Travel,1097,"RESEARCH & DEVELOPMENT",11,2,Medical,1,70,3,Male,79,2,3,"HEALTHCARE REPRESENTATIVE",1,Married,9884,8302,2,Y,Yes,13,3,3,80,1,10,3,3,4,0,2,3,1
35,NO,Travel_Rarely,583,"RESEARCH & DEVELOPMENT",25,4,Medical,1,1014,3,Female,57,3,3,"HEALTHCARE REPRESENTATIVE",3,Divorced,10388,6975,1,Y,Yes,11,3,3,80,1,16,3,2,16,10,10,1,1
35,NO,Non-Travel,727,"RESEARCH & DEVELOPMENT",3,3,"Life Sciences",1,704,3,Male,41,2,1,"LABORATORY TECHNICIAN",3,Married,1281,16900,1,Y,No,18,3,3,80,2,1,3,3,1,0,0,0,1
35,NO,Travel_Rarely,464,"RESEARCH & DEVELOPMENT",4,2,Other,1,53,3,Male,75,3,1,"LABORATORY TECHNICIAN",4,Divorced,1951,10910,1,Y,No,12,3,3,80,1,1,3,3,1,0,0,0,1
35,YES,Travel_Rarely,104,"RESEARCH & DEVELOPMENT",2,3,"Life Sciences",1,1569,1,Female,69,3,1,"LABORATORY TECHNICIAN",1,Divorced,2074,26619,1,Y,Yes,12,3,4,80,1,1,2,3,1,0,0,0,1
35,NO,Travel_Rarely,982,"RESEARCH & DEVELOPMENT",1,4,Medical,1,1172,4,Male,58,2,1,"LABORATORY TECHNICIAN",3,Married,2258,16340,6,Y,No,12,3,2,80,1,10,2,3,8,0,1,7,1
35,NO,Travel_Rarely,1229,"RESEARCH & DEVELOPMENT",8,1,"Life Sciences",1,63,4,Male,36,4,1,"LABORATORY TECHNICIAN",4,Married,2269,4892,1,Y,No,19,3,4,80,0,1,2,3,1,0,0,1,1
35,NO,Travel_Frequently,636,"RESEARCH & DEVELOPMENT",4,4,Other,1,1185,4,Male,47,2,1,"LABORATORY TECHNICIAN",4,Married,2376,26537,1,Y,No,13,3,2,80,1,2,2,4,2,2,2,2,1
35,NO,Travel_Rarely,809,"RESEARCH & DEVELOPMENT",16,3,Medical,1,14,1,Male,84,4,1,"LABORATORY TECHNICIAN",2,Married,2426,16479,0,Y,No,13,3,3,80,1,6,5,3,5,4,0,3,1
35,NO,Travel_Rarely,992,"RESEARCH & DEVELOPMENT",1,3,Medical,1,1564,4,Male,68,2,1,"LABORATORY TECHNICIAN",1,Single,2450,21731,1,Y,No,19,3,2,80,0,3,3,3,3,0,1,2,1
35,NO,Travel_Rarely,1490,"RESEARCH & DEVELOPMENT",11,4,Medical,1,2003,4,Male,43,3,1,"LABORATORY TECHNICIAN",3,Married,2660,20232,7,Y,Yes,11,3,3,80,1,5,3,3,2,2,2,2,1
35,NO,Travel_Rarely,1349,"RESEARCH & DEVELOPMENT",7,2,"Life Sciences",1,1601,3,Male,63,2,1,"LABORATORY TECHNICIAN",4,Married,2690,7713,1,Y,No,18,3,4,80,1,1,5,2,1,0,0,1,1
35,NO,Travel_Rarely,185,"RESEARCH & DEVELOPMENT",23,4,Medical,1,1826,2,Male,91,1,1,"LABORATORY TECHNICIAN",3,Married,2705,9696,0,Y,No,16,3,2,80,1,6,2,4,5,4,0,3,1
35,NO,Travel_Rarely,750,"RESEARCH & DEVELOPMENT",28,3,"Life Sciences",1,1596,2,Male,46,4,2,"LABORATORY TECHNICIAN",3,Married,3407,25348,1,Y,No,17,3,4,80,2,10,3,2,10,9,6,8,1
35,NO,Travel_Rarely,538,"RESEARCH & DEVELOPMENT",25,2,Other,1,652,1,Male,54,2,2,"LABORATORY TECHNICIAN",4,Single,3681,14004,4,Y,No,14,3,4,80,0,9,3,3,3,2,0,2,1
35,YES,Travel_Rarely,622,"RESEARCH & DEVELOPMENT",14,4,Other,1,1010,3,Male,39,2,1,"LABORATORY TECHNICIAN",2,Divorced,3743,10074,1,Y,Yes,24,4,4,80,1,5,2,1,4,2,0,2,1
35,NO,Travel_Rarely,802,"RESEARCH & DEVELOPMENT",10,3,Other,1,1028,2,Male,45,3,1,"LABORATORY TECHNICIAN",4,Divorced,3917,9541,1,Y,No,20,4,1,80,1,3,4,2,3,2,1,2,1
35,NO,Travel_Rarely,1142,"RESEARCH & DEVELOPMENT",23,4,Medical,1,75,3,Female,30,3,1,"LABORATORY TECHNICIAN",1,Married,4014,16002,3,Y,Yes,15,3,3,80,1,4,3,3,2,2,2,2,1
35,NO,Travel_Rarely,144,"RESEARCH & DEVELOPMENT",22,3,"Life Sciences",1,577,4,Male,46,1,1,"LABORATORY TECHNICIAN",3,Single,4230,19225,0,Y,No,15,3,3,80,0,6,2,3,5,4,4,3,1
35,NO,Travel_Frequently,138,"RESEARCH & DEVELOPMENT",2,3,Medical,1,269,2,Female,37,3,2,"LABORATORY TECHNICIAN",2,Single,4425,15986,5,Y,No,11,3,4,80,0,10,5,3,6,2,1,2,1
35,NO,Travel_Rarely,817,"RESEARCH & DEVELOPMENT",1,3,Medical,1,1369,4,Female,60,2,2,"LABORATORY TECHNICIAN",4,Married,5363,10846,0,Y,No,12,3,2,80,1,10,0,3,9,7,0,0,1
35,NO,Travel_Rarely,1315,"RESEARCH & DEVELOPMENT",22,3,"Life Sciences",1,381,2,Female,71,4,3,MANAGER,2,Divorced,11996,19100,7,Y,No,18,3,2,80,1,10,6,2,7,7,6,2,1
35,NO,Travel_Rarely,219,"RESEARCH & DEVELOPMENT",16,2,Other,1,1886,4,Female,44,2,2,"MANUFACTURING DIRECTOR",2,Married,4788,25388,0,Y,Yes,11,3,4,80,0,4,2,3,3,2,0,2,1
35,NO,Non-Travel,1180,"RESEARCH & DEVELOPMENT",2,2,Medical,1,1804,2,Male,90,3,2,"MANUFACTURING DIRECTOR",4,Divorced,5762,24442,2,Y,No,14,3,3,80,1,15,6,3,7,7,1,7,1
35,YES,Travel_Rarely,556,"RESEARCH & DEVELOPMENT",23,2,"Life Sciences",1,261,2,Male,50,2,2,"MANUFACTURING DIRECTOR",3,Married,5916,15497,3,Y,Yes,13,3,1,80,0,8,1,3,1,0,0,1,1
35,NO,Travel_Rarely,1370,"RESEARCH & DEVELOPMENT",27,4,"Life Sciences",1,1728,4,Male,49,3,2,"MANUFACTURING DIRECTOR",3,Married,6883,5151,2,Y,No,16,3,2,80,1,17,3,3,7,7,0,7,1
35,NO,Travel_Rarely,1296,"RESEARCH & DEVELOPMENT",5,4,"Technical Degree",1,464,3,Male,62,3,3,"MANUFACTURING DIRECTOR",2,Single,8095,18264,0,Y,No,13,3,4,80,0,17,5,3,16,6,0,13,1
35,NO,Travel_Frequently,200,"RESEARCH & DEVELOPMENT",18,2,"Life Sciences",1,1412,3,Male,60,3,3,"MANUFACTURING DIRECTOR",4,Single,9362,19944,2,Y,No,11,3,3,80,0,10,2,3,2,2,2,2,1
35,NO,Travel_Rarely,950,"RESEARCH & DEVELOPMENT",7,3,Other,1,845,3,Male,59,3,3,"MANUFACTURING DIRECTOR",3,Single,10221,18869,3,Y,No,21,4,2,80,0,17,3,4,8,5,1,6,1
35,NO,Travel_Rarely,819,"RESEARCH & DEVELOPMENT",2,3,"Life Sciences",1,1182,3,Male,44,2,3,"MANUFACTURING DIRECTOR",2,Divorced,10274,19588,2,Y,No,18,3,2,80,1,15,2,4,7,7,6,4,1
35,NO,Travel_Rarely,607,"RESEARCH & DEVELOPMENT",9,3,"Life Sciences",1,880,4,Female,66,2,3,"MANUFACTURING DIRECTOR",3,Married,10685,23457,1,Y,Yes,20,4,2,80,1,17,2,3,17,14,5,15,1
35,NO,Travel_Rarely,672,"RESEARCH & DEVELOPMENT",25,3,"Technical Degree",1,899,4,Male,78,2,3,"MANUFACTURING DIRECTOR",2,Married,10903,9129,3,Y,No,16,3,1,80,0,16,2,3,13,10,4,8,1
35,YES,Travel_Frequently,130,"RESEARCH & DEVELOPMENT",25,4,"Life Sciences",1,881,4,Female,96,3,1,"RESEARCH SCIENTIST",2,Divorced,2022,16612,1,Y,Yes,19,3,1,80,1,10,3,2,10,2,7,8,1
35,NO,Travel_Frequently,664,"RESEARCH & DEVELOPMENT",1,3,Medical,1,88,2,Male,79,3,1,"RESEARCH SCIENTIST",1,Married,2194,5868,4,Y,No,13,3,4,80,1,5,2,2,3,2,1,2,1
35,NO,Travel_Rarely,1258,"RESEARCH & DEVELOPMENT",1,4,"Life Sciences",1,826,4,Female,40,4,1,"RESEARCH SCIENTIST",3,Single,2506,13301,3,Y,No,13,3,3,80,0,7,0,3,2,2,2,2,1
35,NO,Travel_Rarely,1343,"RESEARCH & DEVELOPMENT",27,1,Medical,1,856,3,Female,53,2,1,"RESEARCH SCIENTIST",1,Single,2559,17852,1,Y,No,11,3,4,80,0,6,3,2,6,5,1,1,1
35,NO,Travel_Rarely,1214,"RESEARCH & DEVELOPMENT",1,3,Medical,1,105,2,Male,30,2,1,"RESEARCH SCIENTIST",3,Single,2859,26278,1,Y,No,18,3,1,80,0,6,3,3,6,4,0,4,1
35,NO,Travel_Rarely,287,"RESEARCH & DEVELOPMENT",1,4,"Life Sciences",1,2052,3,Female,62,1,1,"RESEARCH SCIENTIST",4,Married,2977,8952,1,Y,No,12,3,4,80,1,4,5,3,4,3,1,1,1
35,NO,Travel_Rarely,735,"RESEARCH & DEVELOPMENT",6,1,"Life Sciences",1,1291,3,Male,66,3,1,"RESEARCH SCIENTIST",3,Married,3506,6020,0,Y,Yes,14,3,4,80,0,4,3,3,3,2,2,2,1
35,NO,Travel_Frequently,482,"RESEARCH & DEVELOPMENT",4,4,"Life Sciences",1,1350,3,Male,87,3,2,"RESEARCH SCIENTIST",3,Single,4249,2690,1,Y,Yes,11,3,2,80,0,9,3,3,9,6,1,1,1
35,NO,Travel_Frequently,146,"RESEARCH & DEVELOPMENT",2,4,Medical,1,1704,1,Male,79,2,1,"RESEARCH SCIENTIST",4,Single,4930,13970,0,Y,Yes,14,3,3,80,0,6,2,4,5,4,1,4,1
35,NO,Travel_Rarely,1395,"RESEARCH & DEVELOPMENT",9,4,Medical,1,2008,2,Male,48,3,2,"RESEARCH SCIENTIST",3,Single,5098,18698,1,Y,No,19,3,2,80,0,10,5,3,10,7,0,8,1
35,NO,Travel_Rarely,819,"RESEARCH & DEVELOPMENT",18,5,"Life Sciences",1,1621,2,Male,48,4,2,"RESEARCH SCIENTIST",1,Married,5208,26312,1,Y,No,11,3,4,80,0,16,2,3,16,15,1,10,1
35,NO,Travel_Rarely,1017,"RESEARCH & DEVELOPMENT",6,4,"Life Sciences",1,691,2,Male,82,1,2,"RESEARCH SCIENTIST",4,Single,6646,19368,1,Y,No,13,3,2,80,0,17,3,3,17,11,11,8,1
35,NO,Travel_Rarely,776,SALES,1,4,Marketing,1,100,3,Male,32,2,2,"SALES EXECUTIVE",1,Single,4312,23016,0,Y,No,14,3,2,80,0,16,2,3,15,13,2,8,1
35,YES,Travel_Frequently,880,SALES,12,4,Other,1,1667,4,Male,36,3,2,"SALES EXECUTIVE",4,Single,4581,10414,3,Y,Yes,24,4,1,80,0,13,2,4,11,9,6,7,1
35,NO,Travel_Rarely,1219,SALES,18,3,Medical,1,975,3,Female,86,3,2,"SALES EXECUTIVE",3,Married,4601,6179,1,Y,No,16,3,2,80,0,5,3,3,5,2,1,0,1
35,YES,Travel_Frequently,662,SALES,18,4,Marketing,1,1380,4,Female,67,3,2,"SALES EXECUTIVE",3,Married,4614,23288,0,Y,Yes,18,3,3,80,1,5,0,2,4,2,3,2,1
35,NO,Travel_Rarely,619,SALES,1,3,Marketing,1,600,2,Male,85,3,2,"SALES EXECUTIVE",3,Married,4717,18659,9,Y,No,11,3,3,80,0,15,2,3,11,9,6,9,1
